parameter_name,module,country_id,baseline_value,low_value,high_value,distribution,truncation_rule,source_id,justification,double_counting_note,parameter_set_id,dataset_version,assumption_id,created_at,created_by_script,audit_status,author_approval_date,author_approval_note,is_observed,is_scenario,is_structural_unobserved,sensitivity_level,included_in_primary
I_adopt_informality,adoption_translation,MEX,0.50592,0.46592000000000006,0.5459200000000001,bounded_PERT,"truncated_to_[0,1]_and_checked_q_bar_nonnegative",Gasparini_Tornarolli_2007_CEDLAS_WP46;Gasparini_Tornarolli_2009_followup,I: dispersion inter-definicion de informalidad en LAC. Gasparini y Tornarolli documentan brechas de varios puntos porcentuales; +/-0.04 es conservador frente a ese orden de magnitud. Nota de honestidad: la literatura ancla la existencia y el orden de magnitud de la incertidumbre para esta clase de objetos; los valores exactos son declaracion del autor. La sensibilidad de intensidad del factor rho 0.3-0.8 cubre parcialmente rangos mas anchos.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V3_MEASUREMENT_I_adopt_informality_MEX,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-09,cumplimiento del vector Theta_channel del paper; incertidumbre de medicion informada por literatura,True,False,False,baseline,True
q_use_target,adoption_translation,MEX,0.11983908235817226,0.08388735765072057,0.15579080706562393,bounded_PERT,0_to_1,FRONTIER_BENCHMARK;IMF_AIPI_DATA360,OECD-Eurostat benchmark adoption average scaled by country AIPI relative to benchmark AIPI; support +/-30%.,none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_Q_USE_TARGET,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
q_bar,adoption_translation,MEX,0.5714239342683678,0.3571359014025517,0.7857119671341839,derived_bounded_PERT,0_to_1,PAPER_ADOPTION_MODULE,1 - omega_I*I - omega_G*Gap,none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_Q_BAR,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
q_use_target_adj,adoption_translation,MEX,0.11983908235817226,0.08388735765072057,0.15579080706562393,derived_bounded_PERT,0_to_1,PLAN_02_SEC_7_3,Target projected to interior support,none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_Q_USE_TARGET_ADJ,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
q_prod_t0,adoption_translation,MEX,0.11983908235817226,0.08388735765072057,0.15579080706562393,derived_bounded_PERT,0_to_1,PLAN_02_SEC_7_3,Initial condition q_prod_t0=q_use_target_adj,none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_Q_PROD_T0,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
mu_t0_derived_not_free,adoption_translation,MEX,-1.4300813603093334,-1.4300813603093334,-1.4300813603093334,fixed_derived,declared,PLAN_02_SEC_7_3,"Derived by logit inversion; primitive is q_use_target, not mu",none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_MU_T0_DERIVED_NOT_FREE,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
labor_share,fiscal_channels,MEX,0.3602636754512787,0.3602636754512787,0.3602636754512787,fixed_observed,0_to_1,PWT_10_01,country-specific PWT labsh,none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_LABOR_SHARE,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,True,False,False,baseline,True
tau_L_eff,fiscal_channels,MEX,0.17874025728691667,0.0,1.0,fixed_derived,0_to_1,OECD_REVSTAT_LAC;PWT_10_01,(PIT_GDP+social_contrib_GDP)/labor_share_GDP,none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_TAU_L_EFF,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
tau_K_eff,fiscal_channels,MEX,0.0585849305740002,0.0,1.0,fixed_derived,0_to_1,OECD_REVSTAT_LAC;PWT_10_01,CIT_GDP/(1-labor_share),none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_TAU_K_EFF,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
tau_C_eff,fiscal_channels,MEX,0.05044454280782222,0.0,1.0,fixed_derived,0_to_1,OECD_REVSTAT_LAC;WDI,VAT_GDP/final_consumption_GDP_share,none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_TAU_C_EFF,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
E_prod,fiscal_channels_labor,MEX,0.11,0.08,0.14,bounded_PERT,declared,PLAN_01_02,LAC fallback; is_lac_fallback=TRUE for official 4C until country occupation exposure is available.,none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_E_PROD,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
E_auto,fiscal_channels_labor,MEX,0.035,0.02,0.05,bounded_PERT,declared,PAPER_LAC_AUTOMATION_RISK_ANCHOR,LAC automation-risk anchor.,none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_E_AUTO,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
m_M,fiscal_channels_consumption,MEX,0.4634474210605287,0.4634474210605287,0.4634474210605287,fixed_derived,0_to_1,WDI,"imports_GDP_share/final_consumption_GDP_share capped [0,1]",none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_M_M,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
theta_R_dom,fiscal_channels_consumption,MEX,0.5365525789394713,0.5365525789394713,0.5365525789394713,fixed_derived,0_to_1,WDI;AUTHOR_CONVENTION_4A,theta_R_dom anchored to (1-m_M) by author-review convention.,none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_THETA_R_DOM,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
tau_available_frozen_r0_note,fiscal_channels_consumption,MEX,1.0,1.0,1.0,fixed_note,declared,AUTHOR_CONVENTION_4A,Disposable tax rates are frozen at r0 in the consumption chain; favorable second-order bias for r>=1 is declared.,none,baseline-official-v3,v1.0.1-official-4c,A4A_MEX_TAU_AVAILABLE_FROZEN_R0_NOTE,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
phi_Y_nom_high,ai_shock,,0.0038013043701647,0.0017888491153716,0.0058137596249581,derived_bounded_PERT,declared,oecd2025g7;PAPER_TABLE_PHI_SCENARIO_LADDER;PAPER_SEC_10_4,"phi_high_Y (0.00380) < phi_mid (0.00425) por el puente LP->Y del propio paper (ecuación de midpoints); los labels de escenario están disciplinados por fuente, NO son monótonos en phi_Y; toda tabla reporta phi_high_LP y phi_high_Y juntos; la cláusula de clase 'cruza solo en high' es inerte de facto en el determinístico.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_phi_Y_nom_high_GLOBAL_high__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
phi_raw_high,ai_shock,,0.0085,0.004,0.013,bounded_PERT,declared,oecd2025g7;PAPER_TABLE_PHI_SCENARIO_LADDER,Raw source-unit AI shock. Nominal GDP-equivalent value is derived separately.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_phi_raw_high_GLOBAL_high__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
pi_AI_Y_high,ai_shock,,0.0,0.0,0.0,fixed,declared,PAPER_SEC_PARAMETERS,Nominal bridge is multiplicative; baseline sets explicit AI price wedge to zero.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_pi_AI_Y_high_GLOBAL_high__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
kappa_TFP_to_Y_low,ai_shock,,1.0,1.0,1.0,fixed,declared,PAPER_SEC_PARAMETERS,TFP/Y shocks use identity bridge; LP high scenario uses observed Peru labor share as conservative output bridge.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_kappa_TFP_to_Y_low_GLOBAL_low__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
phi_Y_nom_low,ai_shock,,0.0004999999999999,0.0002999999999999,0.0006999999999999,derived_bounded_PERT,declared,acemoglu2024simple;PAPER_TABLE_PHI_SCENARIO_LADDER;PAPER_SEC_10_4,Derived for calibration only; no economic result is computed in Etapa 3A.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_phi_Y_nom_low_GLOBAL_low__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
phi_raw_low,ai_shock,,0.0005,0.0003,0.0007,bounded_PERT,declared,acemoglu2024simple;PAPER_TABLE_PHI_SCENARIO_LADDER,Raw source-unit AI shock. Nominal GDP-equivalent value is derived separately.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_phi_raw_low_GLOBAL_low__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
pi_AI_Y_low,ai_shock,,0.0,0.0,0.0,fixed,declared,PAPER_SEC_PARAMETERS,Nominal bridge is multiplicative; baseline sets explicit AI price wedge to zero.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_pi_AI_Y_low_GLOBAL_low__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
kappa_TFP_to_Y_mid,ai_shock,,1.0,1.0,1.0,fixed,declared,PAPER_SEC_PARAMETERS,TFP/Y shocks use identity bridge; LP high scenario uses observed Peru labor share as conservative output bridge.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_kappa_TFP_to_Y_mid_GLOBAL_mid__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
phi_Y_nom_mid,ai_shock,,0.00425,0.0024999999999999,0.006,derived_bounded_PERT,declared,filippucci2024miracle;OECD_MICRO_TO_MACRO;PAPER_TABLE_PHI_SCENARIO_LADDER;PAPER_SEC_10_4,Derived for calibration only; no economic result is computed in Etapa 3A.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_phi_Y_nom_mid_GLOBAL_mid__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
phi_raw_mid,ai_shock,,0.00425,0.0025,0.006,bounded_PERT,declared,filippucci2024miracle;OECD_MICRO_TO_MACRO;PAPER_TABLE_PHI_SCENARIO_LADDER,Raw source-unit AI shock. Nominal GDP-equivalent value is derived separately.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_phi_raw_mid_GLOBAL_mid__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
pi_AI_Y_mid,ai_shock,,0.0,0.0,0.0,fixed,declared,PAPER_SEC_PARAMETERS,Nominal bridge is multiplicative; baseline sets explicit AI price wedge to zero.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_pi_AI_Y_mid_GLOBAL_mid__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
kappa_Y_to_Y_stress,ai_shock,,1.0,1.0,1.0,fixed,declared,PAPER_SEC_PARAMETERS,TFP/Y shocks use identity bridge; LP high scenario uses observed Peru labor share as conservative output bridge.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_kappa_Y_to_Y_stress_GLOBAL_stress__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
phi_Y_nom_stress,ai_shock,,0.0149999999999999,0.01,0.02,derived_bounded_PERT,declared,PAPER_TABLE_PHI_SCENARIO_LADDER_STRESS_DIAGNOSTIC;PAPER_SEC_10_4,Derived for calibration only; no economic result is computed in Etapa 3A.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_phi_Y_nom_stress_GLOBAL_stress__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
phi_raw_stress,ai_shock,,0.015,0.01,0.02,bounded_PERT,declared,PAPER_TABLE_PHI_SCENARIO_LADDER_STRESS_DIAGNOSTIC,Raw source-unit AI shock. Nominal GDP-equivalent value is derived separately.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_phi_raw_stress_GLOBAL_stress__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
pi_AI_Y_stress,ai_shock,,0.0,0.0,0.0,fixed,declared,PAPER_SEC_PARAMETERS,Nominal bridge is multiplicative; baseline sets explicit AI price wedge to zero.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_pi_AI_Y_stress_GLOBAL_stress__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon_ero_AI_r0,behavioral_erosion,,0.0,0.0,0.0,fixed,declared,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,behavioral_response_not_in_capital_chain,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_ero_AI_r0_GLOBAL___r0,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon_ero_C_r0,behavioral_erosion,,0.0,0.0,0.0,fixed,declared,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,behavioral_response_not_in_capital_chain,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_ero_C_r0_GLOBAL___r0,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon_ero_K_r0,behavioral_erosion,,0.0,0.0,0.0,fixed,declared,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,behavioral_response_not_in_capital_chain,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_ero_K_r0_GLOBAL___r0,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon_ero_L_r0,behavioral_erosion,,0.0,0.0,0.0,fixed,declared,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,behavioral_response_not_in_capital_chain,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_ero_L_r0_GLOBAL___r0,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon_ero_AI_r1,behavioral_erosion,,0.5,0.0,1.0,discrete_grid_or_bounded_PERT,declared,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,behavioral_response_not_in_capital_chain,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_ero_AI_r1_GLOBAL___r1,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon_ero_C_r1,behavioral_erosion,,0.5,0.0,1.0,discrete_grid_or_bounded_PERT,declared,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,behavioral_response_not_in_capital_chain,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_ero_C_r1_GLOBAL___r1,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon_ero_K_r1,behavioral_erosion,,0.5,0.0,1.0,discrete_grid_or_bounded_PERT,declared,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,behavioral_response_not_in_capital_chain,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_ero_K_r1_GLOBAL___r1,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon_ero_L_r1,behavioral_erosion,,0.5,0.0,1.0,discrete_grid_or_bounded_PERT,declared,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,behavioral_response_not_in_capital_chain,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_ero_L_r1_GLOBAL___r1,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon_ero_AI_r2,behavioral_erosion,,0.5,0.0,1.0,discrete_grid_or_bounded_PERT,declared,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,behavioral_response_not_in_capital_chain,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_ero_AI_r2_GLOBAL___r2,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon_ero_C_r2,behavioral_erosion,,0.5,0.0,1.0,discrete_grid_or_bounded_PERT,declared,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,behavioral_response_not_in_capital_chain,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_ero_C_r2_GLOBAL___r2,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon_ero_K_r2,behavioral_erosion,,0.5,0.0,1.0,discrete_grid_or_bounded_PERT,declared,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,behavioral_response_not_in_capital_chain,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_ero_K_r2_GLOBAL___r2,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
